Taxon,Cluster
4002,408
17793,408
3217,408
48373_1#187_fa,409
5186,409
16605,409
48373_1#51_fa,409
5328,409
48373_1#138_fa,409
5142,409
48373_1#142_fa,409
15905,410
5209,410
3378,410
4549,410
5350,410
15806,410
4548,410
5779,410
36983_1#15_fa,411
36983_2#237_fa,411
36983_1#365_fa,411
36984_2#263_fa,411
46358_2#136_fa,411
37017_2#151_fa,411
38087_1#310_fa,411
36985_2#43_fa,412
36812_1#127_fa,412
36774_2#241_fa,412
36812_1#156_fa,412
36774_2#118_fa,412
36812_2#381_fa,412
36985_1#341_fa,412
36983_1#46_fa,413
36774_2#80_fa,413
36985_2#152_fa,413
36774_2#328_fa,413
36774_2#180_fa,413
36774_1#265_fa,413
36983_2#289_fa,413
36774_1#160_fa,414
46358_2#58_fa,414
37017_1#150_fa,414
36985_1#370_fa,414
36985_1#221_fa,414
36812_2#88_fa,414
36985_2#36_fa,414
36773_2#109_fa,415
37017_2#260_fa,415
36983_2#333_fa,415
37311_1#35_fa,415
38087_1#380_fa,415
37017_2#298_fa,415
36812_1#213_fa,415
4676,416
48373_1#230_fa,416
48373_1#261_fa,416
4376,416
48373_1#351_fa,416
3422,416
48373_1#52_fa,416
19541,417
36774_2#380_fa,417
36773_2#74_fa,417
36773_2#353_fa,417
37017_2#74_fa,417
36983_2#221_fa,417
36983_1#187_fa,417
36774_2#62_fa,418
36983_1#350_fa,418
19490,418
36983_1#217_fa,418
36812_2#351_fa,418
36773_2#254_fa,418
36985_2#232_fa,418
4775,419
48373_1#170_fa,419
17973,419
4570,419
3310,419
48373_1#281_fa,419
3596,419
4125,420
48373_1#158_fa,420
3628,420
48373_1#95_fa,420
17916,420
15922,420
48373_1#363_fa,420
46358_2#204_fa,421
46321_2#266_fa,421
46358_2#354_fa,421
46321_2#57_fa,421
46472_2#64_fa,421
46358_2#245_fa,421
46358_2#210_fa,422
46358_2#161_fa,422
46358_2#249_fa,422
46321_2#117_fa,422
46358_2#142_fa,422
46358_2#202_fa,422
46358_2#24_fa,423
46321_2#186_fa,423
46472_2#339_fa,423
36985_2#172_fa,423
46358_2#268_fa,423
46358_2#251_fa,423
36983_2#303_fa,424
36984_2#137_fa,424
37017_2#383_fa,424
37017_2#128_fa,424
37017_1#254_fa,424
36983_1#206_fa,424
36774_1#52_fa,425
36983_2#79_fa,425
36985_2#326_fa,425
36812_1#333_fa,425
36985_1#368_fa,425
36812_2#254_fa,425
36982_2#60_fa,426
36774_2#382_fa,426
37017_1#251_fa,426
36774_1#63_fa,426
36774_1#35_fa,426
36774_1#83_fa,426
36774_2#246_fa,427
36983_2#10_fa,427
36774_1#275_fa,427
36812_1#94_fa,427
36812_2#214_fa,427
36773_2#81_fa,427
36774_2#291_fa,428
36983_1#138_fa,428
36773_2#324_fa,428
36774_2#71_fa,428
36985_1#91_fa,428
37017_1#255_fa,428
36773_2#259_fa,429
36774_2#196_fa,429
36774_1#236_fa,429
36773_2#288_fa,429
36773_2#225_fa,429
36985_2#357_fa,429
36774_2#306_fa,430
36774_1#89_fa,430
5145,430
36774_1#360_fa,430
36812_1#311_fa,430
36774_1#41_fa,430
37017_1#246_fa,431
36983_1#158_fa,431
36773_2#94_fa,431
3642,431
36774_2#84_fa,431
36983_1#34_fa,431
3385,432
48373_1#45_fa,432
48373_1#178_fa,432
48373_1#119_fa,432
48373_1#338_fa,432
48373_1#280_fa,432
48373_1#108_fa,433
4851,433
17898,433
17809,433
4848,433
15785,433
48373_1#326_fa,434
48373_1#238_fa,434
48373_1#257_fa,434
48373_1#161_fa,434
48373_1#17_fa,434
37017_2#226_fa,435
38087_1#344_fa,435
37017_2#334_fa,435
36984_2#315_fa,435
37311_1#71_fa,435
36983_2#115_fa,436
36985_1#329_fa,436
36985_2#176_fa,436
38087_1#217_fa,436
37311_1#193_fa,436
37311_1#99_fa,437
36774_2#192_fa,437
36984_2#362_fa,437
37017_2#362_fa,437
36985_2#188_fa,437
48373_1#94_fa,438
36774_1#318_fa,438
36812_1#112_fa,438
36982_2#26_fa,438
48373_1#284_fa,438
36812_1#305_fa,439
36812_1#80_fa,439
36774_2#353_fa,439
36773_2#323_fa,439
36774_2#258_fa,439
46321_1#150_fa,440
36985_2#265_fa,440
36773_2#231_fa,440
36985_2#366_fa,440
46321_2#235_fa,440
36773_2#317_fa,441
36984_2#258_fa,441
38087_1#224_fa,441
36773_2#172_fa,441
36985_2#236_fa,441
36774_2#381_fa,442
3364,442
36984_2#374_fa,442
5790,442
36985_2#333_fa,442
46358_2#48_fa,443
4751,443
19515,443
36984_2#311_fa,443
37017_2#205_fa,443
36985_1#261_fa,444
36812_1#187_fa,444
36774_1#308_fa,444
19469,444
46358_2#149_fa,444
16643,445
4146,445
3624,445
3992,445
16639,445
46358_2#226_fa,446
46358_2#341_fa,446
46358_2#273_fa,446
46321_2#33_fa,446
36983_1#88_fa,447
36984_2#135_fa,447
36983_1#9_fa,447
36983_1#254_fa,447
36812_1#363_fa,448
36983_2#51_fa,448
36985_1#265_fa,448
36983_2#37_fa,448
36812_2#160_fa,449
36985_1#56_fa,449
36812_1#249_fa,449
36812_2#192_fa,449
36983_1#53_fa,450
36812_1#241_fa,450
36985_1#365_fa,450
36985_1#100_fa,450
36984_2#3_fa,451
37017_2#277_fa,451
36812_1#113_fa,451
37017_2#372_fa,451
36774_2#136_fa,452
36983_1#115_fa,452
36773_2#44_fa,452
38087_1#190_fa,452
36774_2#248_fa,453
36983_1#362_fa,453
36984_2#180_fa,453
36773_2#371_fa,453
38087_1#183_fa,454
37311_1#143_fa,454
46321_2#167_fa,454
36773_2#161_fa,454
36985_1#299_fa,455
36985_1#84_fa,455
36773_2#159_fa,455
36774_1#28_fa,455
4818,456
4816,456
48373_1#93_fa,456
48373_1#91_fa,456
4072,457
3990,457
4033,457
4062,457
3547,458
4001,458
4010,458
4197,458
4605,459
3524,459
5763,459
4190,459
36773_2#83_fa,460
4815,460
3523,460
36812_2#377_fa,460
48373_1#141_fa,461
3516,461
48373_1#101_fa,461
4730,461
3341,462
3609,462
3631,462
5639,462
3959,463
3209,463
3544,463
4833,463
3303,464
4066,464
19485,464
4471,464
19552,465
19516,465
19463,465
19546,465
3374,466
17891,466
17799,466
5165,466
16774,467
5430,467
4289,467
5576,467
48373_1#65_fa,468
16549,468
5244,468
5392,468
15973,469
15969,469
4737,469
4855,469
36985_2#296_fa,470
36985_2#216_fa,470
15893,470
36773_2#8_fa,470
46472_2#158_fa,471
46358_2#22_fa,471
46472_2#32_fa,471
46321_2#308_fa,472
46358_2#313_fa,472
46472_2#274_fa,472
46321_2#194_fa,473
46358_2#298_fa,473
46321_2#292_fa,473
46321_2#36_fa,474
46321_2#102_fa,474
46472_2#372_fa,474
46321_2#166_fa,475
46321_1#32_fa,475
46358_2#227_fa,475
46321_1#283_fa,476
46358_2#198_fa,476
46472_2#62_fa,476
46358_2#31_fa,477
46358_2#107_fa,477
46321_1#254_fa,477
38087_1#340_fa,478
38087_1#56_fa,478
37017_2#5_fa,478
36985_2#249_fa,479
38087_1#247_fa,479
37311_1#207_fa,479
38087_1#241_fa,480
36983_1#225_fa,480
37311_1#201_fa,480
36812_2#308_fa,481
36983_2#362_fa,481
36983_1#295_fa,481
36812_1#227_fa,482
36812_1#273_fa,482
37017_1#249_fa,482
36774_2#9_fa,483
36812_1#209_fa,483
36812_1#23_fa,483
36985_1#372_fa,484
36774_2#65_fa,484
36982_2#52_fa,484
36774_2#310_fa,485
36984_2#159_fa,485
36984_2#278_fa,485
36983_1#113_fa,486
36774_1#242_fa,486
36774_1#327_fa,486
36774_2#176_fa,487
46321_2#103_fa,487
36774_1#169_fa,487
36774_1#154_fa,488
36983_2#361_fa,488
36774_1#9_fa,488
36773_2#91_fa,489
36984_2#143_fa,489
36983_1#94_fa,489
46321_2#268_fa,490
46321_2#204_fa,490
36773_2#367_fa,490
5352,491
48373_1#234_fa,491
5211,491
48373_1#102_fa,492
5347,492
5206,492
5159,493
5158,493
5160,493
36773_2#262_fa,494
36773_2#204_fa,494
4290,494
48373_1#200_fa,495
3857,495
48373_1#59_fa,495
4817,496
48373_1#189_fa,496
3334,496
48373_1#330_fa,497
48373_1#264_fa,497
3219,497
2350,498
5438,498
5573,498
4413,499
19540,499
46358_2#125_fa,499
36983_2#120_fa,500
36984_2#323_fa,500
19538,500
5386,501
19511,501
5238,501
19510,502
19534,502
19522,502
19313,503
46321_2#144_fa,503
36774_2#58_fa,503
3410,504
15921,504
3388,504
46358_2#30_fa,505
46358_2#185_fa,505
46358_2#148_fa,506
46358_2#32_fa,506
46321_2#222_fa,507
46358_2#91_fa,507
46321_1#274_fa,508
46358_2#29_fa,508
37311_1#33_fa,509
37017_2#296_fa,509
38087_1#62_fa,510
37017_2#224_fa,510
37017_2#333_fa,511
37017_2#191_fa,511
36985_1#376_fa,512
46358_2#203_fa,512
36985_1#347_fa,513
36985_2#122_fa,513
36985_2#223_fa,514
36985_1#112_fa,514
37017_2#51_fa,515
36984_2#371_fa,515
36985_1#280_fa,516
36983_2#50_fa,516
36983_2#33_fa,517
36983_2#309_fa,517
46321_1#222_fa,518
36983_1#299_fa,518
36983_1#267_fa,519
36985_1#223_fa,519
36983_1#121_fa,520
37017_2#31_fa,520
36812_2#28_fa,521
36984_2#269_fa,521
48373_1#19_fa,522
36812_1#83_fa,522
36812_1#353_fa,523
36812_1#96_fa,523
36774_2#94_fa,524
36812_1#354_fa,524
36774_1#367_fa,525
36774_1#349_fa,525
36985_2#276_fa,526
36774_1#291_fa,526
36774_2#6_fa,527
36773_2#63_fa,527
36773_2#299_fa,528
36985_2#243_fa,528
36773_2#234_fa,529
36773_2#281_fa,529
36773_2#108_fa,530
36774_2#182_fa,530
36773_2#105_fa,531
36984_2#298_fa,531
5568,532
5327,532
5424,533
5277,533
5419,534
5272,534
5268,535
5415,535
5267,536
5414,536
5411,537
5264,537
5254,538
5406,538
5216,539
5357,539
5348,540
5207,540
5341,541
5200,541
48373_1#130_fa,542
4897,542
4852,543
4882,543
4468,544
48373_1#325_fa,544
5083,545
3973,545
3847,546
3951,546
3626,547
48373_1#113_fa,547
4487,548
3308,548
3222,549
36773_2#189_fa,549
3204,550
3398,550
2358,551
2357,551
2355,552
48373_1#293_fa,552
19466,553
36812_2#283_fa,553
19318,554
36983_2#355_fa,554
4583,555
17969,555
17794,556
17890,556
48373_1#63_fa,557
16564,557
16536,558
3215,558
3581,559
15929,559
48373_1#37_fa,560
15906,560
48373_1#50_fa,561
48373_1#4_fa,562
48373_1#362_fa,563
48373_1#345_fa,564
48373_1#341_fa,565
48373_1#265_fa,566
48373_1#121_fa,567
46472_2#92_fa,568
46472_2#278_fa,569
46472_2#222_fa,570
46358_2#83_fa,571
46358_2#81_fa,572
46358_2#43_fa,573
46358_2#40_fa,574
46358_2#275_fa,575
46358_2#200_fa,576
46358_2#196_fa,577
46358_2#159_fa,578
46358_2#111_fa,579
46321_2#323_fa,580
46321_2#174_fa,581
46321_2#157_fa,582
46321_2#155_fa,583
46321_1#375_fa,584
46321_1#338_fa,585
46321_1#307_fa,586
37017_2#89_fa,587
37017_2#374_fa,588
37017_2#131_fa,589
36985_2#47_fa,590
36985_1#297_fa,591
36984_2#58_fa,592
36984_2#326_fa,593
36984_2#14_fa,594
36984_2#134_fa,595
36983_2#34_fa,596
36983_1#178_fa,597
36812_2#185_fa,598
36812_1#71_fa,599
36812_1#274_fa,600
36812_1#192_fa,601
36812_1#165_fa,602
36774_1#56_fa,603
36774_1#211_fa,604
36774_1#158_fa,605
36773_2#238_fa,606
36773_2#237_fa,607
5780,608
5622,609
5586,610
5585,611
5584,612
5429,613
5306,614
5304,615
5157,616
5105,617
4892,618
4884,619
4881,620
4872,621
4871,622
4870,623
4865,624
4859,625
4847,626
4843,627
4841,628
4839,629
4838,630
4834,631
4828,632
4824,633
4766,634
4746,635
4697,636
4642,637
4470,638
4461,639
4380,640
4069,641
4064,642
3935,643
3365,644
3359,645
3332,646
3221,647
3207,648
2356,649
19550,650
19542,651
19536,652
19512,653
19505,654
19494,655
19474,656
19468,657
19461,658
19456,659
19454,660
19322,661
19321,662
18337,663
16575,664
15936,665
15908,666
13093,667
